"hour","SWH","WavePeriod"
1,5,14
2,5,14
3,5,14
4,5,14
5,5,14
6,5,14
7,5,14
8,5,14
9,4,14
10,5,14
11,5,14
12,5,13
13,5,13
14,5,13
15,5,13
16,5,13
17,5,13
18,5,13
19,5,13
20,5,13
21,5,14
22,5,14
23,5,14
24,5,14
25,5,14
26,5,14
27,5,14
28,5,14
29,5,14
30,5,14
31,5,14
32,5,14
33,5,14
34,5,14
35,5,14
36,5,15
37,5,16
38,5,15
39,5,15
40,5,15
41,5,15
42,5,15
43,5,15
44,5,15
45,5,15
46,5,15
47,5,15
48,5,16
49,4,15
50,4,15
51,4,15
52,4,15
53,4,15
54,4,16
55,4,16
56,4,15
57,4,15
58,4,15
59,4,15
60,4,14
61,4,13
62,3,13
63,3,13
64,3,13
65,3,13
66,3,12
67,3,13
68,3,13
69,3,14
70,3,14
71,3,13
72,3,14
73,3,14
74,3,15
75,3,15
76,3,15
77,3,15
78,3,15
79,3,15
80,3,15
81,3,15
82,3,15
83,3,15
84,3,15
85,3,15
86,3,14
87,3,14
88,3,14
89,3,15
90,3,15
91,3,15
92,3,16
93,3,16
94,3,16
95,3,16
96,3,16
97,3,16
98,3,16
99,4,16
100,4,17
101,4,17
102,4,17
103,4,17
104,4,17
105,4,16
106,5,16
107,5,15
108,5,14
109,6,14
110,6,14
111,6,14
112,6,14
113,6,14
114,6,14
115,6,13
116,7,13
117,7,13
118,7,13
119,7,14
120,8,13
121,8,13
122,8,13
123,9,12
124,8,11
125,8,11
126,8,11
127,8,11
128,8,11
129,8,11
130,8,11
131,8,11
132,8,11
133,8,11
134,8,11
135,8,11
136,8,10
137,8,10
138,8,10
139,7,10
140,7,10
141,7,10
142,7,10
143,7,10
144,7,10
145,6,10
146,6,10
147,6,10
148,6,10
149,6,9
150,6,9
151,6,9
152,6,10
153,6,10
154,6,10
155,6,10
156,6,9
157,6,7
158,6,7
159,6,7
160,6,7
161,6,7
162,6,8
163,6,8
164,6,8
165,5,8
166,5,9
167,5,9
168,5,9
169,5,9
170,5,9
171,5,10
172,5,10
173,5,10
174,5,9
175,5,9
176,5,10
177,5,11
178,5,11
179,5,10
180,5,10
181,5,11
182,6,11
183,7,11
184,7,11
185,7,11
186,8,11
187,7,11
188,7,11
189,7,11
190,7,11
191,7,11
192,7,11
193,7,11
194,6,11
195,6,11
196,6,11
197,6,11
198,6,10
199,6,12
200,6,11
201,6,11
202,6,10
203,6,11
204,6,11
205,6,11
206,6,11
207,6,12
208,5,13
209,5,13
210,5,13
211,5,13
212,5,13
213,5,13
214,6,13
215,7,13
216,7,13
217,7,12
218,7,12
219,7,13
220,7,13
221,7,12
222,7,12
223,7,12
224,7,13
225,7,13
226,7,13
227,7,13
